path,score
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091078.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091079.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091080.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091081.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091082.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091083.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091084.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091085.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091086.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091087.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091088.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091089.JPG,2
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091090.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091091.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091092.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091093.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091094.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091095.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091096.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091097.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091098.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091099.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091100.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091101.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091102.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091103.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091104.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091105.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091106.JPG,2
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091107.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091108.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091109.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091110.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091111.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091112.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091113.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091114.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091115.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091116.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091117.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091118.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091119.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091120.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091121.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091122.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091123.JPG,2
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091124.JPG,2
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0091125.JPG,2
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_1/DCIM/101GOPRO/G0101126.JPG,2
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061008.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061009.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061010.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061011.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061012.JPG,2
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061013.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061014.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061015.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061016.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061017.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061018.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061019.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061020.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061021.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061022.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061023.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061024.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061025.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061026.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061027.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061028.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061029.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061030.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061031.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061032.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061033.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061034.JPG,2
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061035.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061036.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061037.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061038.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061039.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061040.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061041.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061042.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061043.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061044.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061045.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061046.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061047.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061048.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061049.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061050.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061051.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061052.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061053.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061054.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061055.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061056.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061057.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061058.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061059.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061060.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061061.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061062.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061063.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061064.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061065.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061066.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061067.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061068.JPG,2
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061069.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061070.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061071.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061072.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061073.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061074.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061075.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061076.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061077.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061078.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061079.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061080.JPG,0
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061081.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061082.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061083.JPG,1
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061084.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061085.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061086.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061087.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061088.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061089.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061090.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061091.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061092.JPG,3
/home/patrickpragman/PycharmProjects/adventures_in_elodea/Pics2022/Summer2022_Photos-20221028T033050Z-001/Summer2022_Photos/EdGalenaCubBushawk_2/DCIM/101GOPRO/G0061093.JPG,3
